supplier_order_id,supplier_id,supplier_name,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,order_status
PO002283,SUP004,EuroMeds,P020,WH002,2026-05-02,2026-05-20,2026-05-19,2789,2789,Delivered
PO002284,SUP003,BioHealth Distribution,P038,WH004,2025-10-05,2025-10-12,2025-10-26,2376,2257,Partially Delivered
PO002285,SUP002,PharmaLogistics,P033,WH002,2026-02-12,2026-02-24,2026-02-23,3104,3104,Delivered
PO002286,SUP008,LifeCare Suppliers,P050,WH008,2025-12-11,2025-12-24,2026-01-04,1283,1283,Delivered
PO002287,SUP003,BioHealth Distribution,P029,WH007,2025-10-07,2025-10-11,2025-10-10,1465,1391,Partially Delivered
PO002288,SUP003,BioHealth Distribution,P039,WH004,2026-06-16,2026-07-06,2026-07-07,392,392,Open
PO002289,SUP004,EuroMeds,P006,WH009,2025-07-29,2025-08-01,2025-07-31,4563,4563,Delivered
PO002290,SUP004,EuroMeds,P046,WH006,2025-07-11,2025-07-15,2025-07-14,3538,3538,Delivered
PO002291,SUP003,BioHealth Distribution,P013,WH008,2025-12-16,2025-12-28,2025-12-28,3882,3493,Partially Delivered
PO002292,SUP006,HealthChain Partners,P034,WH004,2026-03-25,2026-03-28,2026-03-28,3611,3611,Delivered
PO002293,SUP002,PharmaLogistics,P042,WH006,2025-08-06,2025-08-13,2025-08-11,1098,1098,Delivered
PO002294,SUP007,ColdMed Logistics,P012,WH010,2026-01-29,2026-02-14,2026-02-25,2603,2472,Partially Delivered
PO002295,SUP005,Global Pharma Supply,P021,WH006,2025-11-23,2025-12-04,2025-12-03,448,448,Delivered
PO002296,SUP008,LifeCare Suppliers,P006,WH005,2026-03-18,2026-03-23,2026-03-23,585,585,Delivered
PO002297,SUP001,MediSupply Europe,P008,WH004,2026-05-21,2026-06-10,2026-06-09,4280,4280,Delivered
PO002298,SUP005,Global Pharma Supply,P027,WH005,2025-10-25,2025-11-08,2025-11-06,4382,4382,Delivered
PO002299,SUP001,MediSupply Europe,P018,WH008,2025-08-13,2025-08-23,2025-08-23,2194,2194,Delivered
PO002300,SUP001,MediSupply Europe,P033,WH005,2026-01-18,2026-01-21,2026-01-21,1177,1118,Partially Delivered
PO002301,SUP008,LifeCare Suppliers,P022,WH002,2026-05-18,2026-05-23,2026-05-22,1202,1202,Delivered
PO002302,SUP002,PharmaLogistics,P006,WH003,2026-03-31,2026-04-19,2026-04-18,1086,1086,Delivered
PO002303,SUP002,PharmaLogistics,P042,WH003,2025-11-08,2025-11-18,2025-11-18,3037,3037,Delivered
PO002304,SUP008,LifeCare Suppliers,P039,WH001,2026-06-20,2026-07-07,2026-07-05,2429,2429,Open
PO002305,SUP001,MediSupply Europe,P017,WH005,2025-08-02,2025-08-15,2025-08-13,1391,1321,Partially Delivered
PO002306,SUP006,HealthChain Partners,P007,WH004,2026-03-26,2026-04-11,2026-04-11,2122,2122,Delivered
PO002307,SUP001,MediSupply Europe,P002,WH001,2026-04-02,2026-04-16,2026-04-20,1130,1130,Delivered
PO002308,SUP003,BioHealth Distribution,P042,WH010,2025-07-29,2025-08-14,2025-08-13,2509,2509,Delivered
PO002309,SUP001,MediSupply Europe,P015,WH004,2025-11-02,2025-11-09,2025-11-09,4707,4707,Delivered
PO002310,SUP002,PharmaLogistics,P041,WH004,2025-08-13,2025-09-01,2025-08-31,2931,2931,Delivered
PO002311,SUP003,BioHealth Distribution,P040,WH003,2025-08-26,2025-09-05,2025-09-03,3110,3110,Delivered
PO002312,SUP001,MediSupply Europe,P031,WH007,2025-07-09,2025-07-28,2025-08-09,1638,1556,Partially Delivered
PO002313,SUP008,LifeCare Suppliers,P010,WH007,2026-06-22,2026-07-07,2026-07-07,903,857,Open
PO002314,SUP003,BioHealth Distribution,P044,WH001,2025-12-08,2025-12-21,2025-12-20,3936,3936,Delivered
PO002315,SUP008,LifeCare Suppliers,P003,WH007,2025-11-21,2025-11-26,2025-11-26,342,324,Partially Delivered
PO002316,SUP004,EuroMeds,P001,WH001,2025-07-31,2025-08-13,2025-08-12,2486,2486,Delivered
PO002317,SUP001,MediSupply Europe,P040,WH010,2025-11-21,2025-12-08,2025-12-06,1199,1199,Delivered
PO002318,SUP008,LifeCare Suppliers,P018,WH009,2025-08-14,2025-08-22,2025-08-20,4352,4352,Delivered
PO002319,SUP001,MediSupply Europe,P044,WH006,2026-04-12,2026-04-15,2026-04-15,4543,4543,Delivered
PO002320,SUP002,PharmaLogistics,P041,WH007,2025-11-12,2025-11-26,2025-11-25,261,261,Delivered
PO002321,SUP003,BioHealth Distribution,P006,WH010,2026-03-14,2026-03-29,2026-03-29,4065,4065,Delivered
PO002322,SUP007,ColdMed Logistics,P040,WH003,2025-11-07,2025-11-26,2025-11-24,394,394,Delivered
PO002323,SUP003,BioHealth Distribution,P024,WH007,2026-03-01,2026-03-04,2026-03-03,4109,3698,Partially Delivered
PO002324,SUP001,MediSupply Europe,P010,WH009,2026-06-11,2026-07-01,2026-07-01,1370,1370,Open
PO002325,SUP007,ColdMed Logistics,P037,WH010,2025-09-21,2025-10-11,2025-10-09,3243,3243,Delivered
PO002326,SUP001,MediSupply Europe,P008,WH010,2026-04-07,2026-04-19,2026-04-19,2641,2641,Delivered
PO002327,SUP002,PharmaLogistics,P025,WH002,2025-08-27,2025-09-09,2025-09-08,534,534,Delivered
PO002328,SUP006,HealthChain Partners,P042,WH005,2025-08-03,2025-08-21,2025-09-02,4089,4089,Delivered
PO002329,SUP001,MediSupply Europe,P003,WH003,2026-03-14,2026-03-18,2026-03-16,4011,4011,Delivered
PO002330,SUP008,LifeCare Suppliers,P023,WH002,2025-10-28,2025-11-12,2025-11-10,1280,1280,Delivered
PO002331,SUP004,EuroMeds,P025,WH009,2025-11-26,2025-12-13,2025-12-18,3345,3177,Partially Delivered
PO002332,SUP002,PharmaLogistics,P050,WH002,2025-09-16,2025-10-02,2025-09-30,2737,2737,Delivered
PO002333,SUP003,BioHealth Distribution,P039,WH002,2026-05-21,2026-06-02,2026-06-02,4568,4568,Delivered
PO002334,SUP001,MediSupply Europe,P009,WH003,2025-09-17,2025-10-07,2025-10-07,2121,2121,Delivered
PO002335,SUP008,LifeCare Suppliers,P007,WH006,2025-08-20,2025-08-31,2025-08-31,2654,2654,Delivered
PO002336,SUP004,EuroMeds,P032,WH006,2026-05-12,2026-05-26,2026-06-04,773,773,Delivered
PO002337,SUP003,BioHealth Distribution,P022,WH007,2026-04-17,2026-04-23,2026-04-22,1090,1090,Delivered
PO002338,SUP005,Global Pharma Supply,P008,WH002,2026-05-19,2026-05-27,2026-05-27,1840,1840,Delivered
PO002339,SUP002,PharmaLogistics,P016,WH001,2025-12-14,2025-12-24,2025-12-27,3505,3505,Delivered
PO002340,SUP007,ColdMed Logistics,P043,WH002,2026-02-20,2026-02-26,2026-02-24,3450,3450,Delivered
PO002341,SUP002,PharmaLogistics,P025,WH010,2026-01-01,2026-01-21,2026-01-21,1191,1191,Delivered
PO002342,SUP002,PharmaLogistics,P022,WH009,2026-01-09,2026-01-13,2026-01-13,478,478,Delivered
PO002343,SUP003,BioHealth Distribution,P047,WH002,2026-01-03,2026-01-21,2026-01-19,1441,1441,Delivered
PO002344,SUP002,PharmaLogistics,P027,WH007,2025-07-20,2025-08-09,2025-08-07,3682,3682,Delivered
PO002345,SUP002,PharmaLogistics,P014,WH001,2025-10-10,2025-10-29,2025-10-29,1278,1278,Delivered
PO002346,SUP003,BioHealth Distribution,P049,WH009,2026-04-27,2026-05-14,2026-05-14,500,500,Delivered
PO002347,SUP008,LifeCare Suppliers,P015,WH006,2026-05-20,2026-05-30,2026-05-28,2721,2584,Partially Delivered
PO002348,SUP007,ColdMed Logistics,P036,WH009,2025-12-23,2025-12-27,2026-01-06,2038,2038,Delivered
PO002349,SUP004,EuroMeds,P013,WH009,2025-07-29,2025-08-12,2025-08-20,3975,3975,Delivered
PO002350,SUP005,Global Pharma Supply,P024,WH006,2025-12-12,2026-01-01,2026-01-05,4989,4490,Partially Delivered
PO002351,SUP007,ColdMed Logistics,P004,WH006,2025-07-12,2025-07-26,2025-07-26,1841,1841,Delivered
PO002352,SUP005,Global Pharma Supply,P021,WH003,2025-11-30,2025-12-07,2025-12-07,2184,2184,Delivered
PO002353,SUP007,ColdMed Logistics,P027,WH008,2026-04-05,2026-04-15,2026-04-22,4680,4446,Partially Delivered
PO002354,SUP008,LifeCare Suppliers,P031,WH001,2025-10-03,2025-10-06,2025-10-05,4408,4408,Delivered
PO002355,SUP008,LifeCare Suppliers,P019,WH006,2025-07-21,2025-07-30,2025-07-29,1550,1550,Delivered
PO002356,SUP007,ColdMed Logistics,P018,WH008,2026-04-01,2026-04-14,2026-04-12,2591,2331,Partially Delivered
PO002357,SUP007,ColdMed Logistics,P043,WH009,2026-01-24,2026-02-07,2026-02-05,3191,3191,Delivered
PO002358,SUP006,HealthChain Partners,P006,WH004,2025-11-25,2025-12-07,2025-12-07,2611,2480,Partially Delivered
PO002359,SUP008,LifeCare Suppliers,P010,WH004,2026-04-27,2026-05-02,2026-05-01,606,606,Delivered
PO002360,SUP001,MediSupply Europe,P008,WH003,2025-10-18,2025-10-21,2025-10-20,4905,4905,Delivered
PO002361,SUP007,ColdMed Logistics,P020,WH001,2026-06-18,2026-06-26,2026-06-26,2895,2895,Delivered
PO002362,SUP007,ColdMed Logistics,P004,WH010,2025-07-09,2025-07-19,2025-07-18,3643,3643,Delivered
PO002363,SUP005,Global Pharma Supply,P004,WH001,2026-05-21,2026-05-31,2026-05-29,1101,1101,Delivered
PO002364,SUP002,PharmaLogistics,P011,WH002,2026-01-24,2026-02-02,2026-02-07,4315,4315,Delivered
PO002365,SUP003,BioHealth Distribution,P008,WH001,2026-04-30,2026-05-11,2026-05-10,2783,2643,Partially Delivered
PO002366,SUP001,MediSupply Europe,P019,WH001,2026-04-09,2026-04-16,2026-04-16,2553,2553,Delivered
PO002367,SUP007,ColdMed Logistics,P033,WH006,2026-04-04,2026-04-08,2026-04-11,2052,2052,Delivered
PO002368,SUP003,BioHealth Distribution,P021,WH005,2026-01-19,2026-01-25,2026-01-24,3106,3106,Delivered
PO002369,SUP002,PharmaLogistics,P017,WH005,2025-08-21,2025-09-02,2025-08-31,2564,2435,Partially Delivered
PO002370,SUP006,HealthChain Partners,P038,WH001,2026-04-24,2026-04-27,2026-04-27,4171,4171,Delivered
PO002371,SUP005,Global Pharma Supply,P021,WH003,2025-11-19,2025-12-08,2025-12-06,1715,1715,Delivered
PO002372,SUP008,LifeCare Suppliers,P048,WH007,2025-10-19,2025-10-26,2025-10-24,3120,2964,Partially Delivered
PO002373,SUP007,ColdMed Logistics,P011,WH006,2026-01-07,2026-01-14,2026-01-13,830,830,Delivered
PO002374,SUP002,PharmaLogistics,P025,WH006,2026-06-26,2026-07-03,2026-07-17,653,653,Open
PO002375,SUP003,BioHealth Distribution,P048,WH008,2025-07-31,2025-08-16,2025-08-16,2655,2522,Partially Delivered
PO002376,SUP001,MediSupply Europe,P044,WH005,2026-05-17,2026-05-25,2026-05-23,1325,1325,Delivered
PO002377,SUP005,Global Pharma Supply,P001,WH010,2026-05-09,2026-05-20,2026-05-19,3531,3531,Delivered
PO002378,SUP008,LifeCare Suppliers,P044,WH002,2025-12-13,2025-12-29,2025-12-27,4144,4144,Delivered
PO002379,SUP005,Global Pharma Supply,P023,WH004,2025-10-14,2025-10-26,2025-10-26,3492,3492,Delivered
PO002380,SUP002,PharmaLogistics,P003,WH003,2026-04-30,2026-05-18,2026-05-25,4209,3998,Partially Delivered
PO002381,SUP005,Global Pharma Supply,P018,WH002,2025-11-19,2025-11-23,2025-11-22,4910,4910,Delivered
PO002382,SUP002,PharmaLogistics,P012,WH008,2026-05-30,2026-06-05,2026-06-13,1389,1389,Delivered
PO002383,SUP004,EuroMeds,P043,WH010,2026-03-27,2026-04-01,2026-04-01,2852,2709,Partially Delivered
PO002384,SUP006,HealthChain Partners,P006,WH004,2026-05-02,2026-05-16,2026-05-14,862,862,Delivered
PO002385,SUP002,PharmaLogistics,P019,WH005,2026-06-08,2026-06-20,2026-06-19,4813,4572,Partially Delivered
PO002386,SUP008,LifeCare Suppliers,P008,WH009,2025-09-19,2025-09-26,2025-09-26,1196,1196,Delivered
PO002387,SUP006,HealthChain Partners,P012,WH009,2026-05-15,2026-06-03,2026-06-02,1744,1744,Delivered
PO002388,SUP008,LifeCare Suppliers,P023,WH006,2026-04-26,2026-05-05,2026-05-03,4986,4736,Partially Delivered
PO002389,SUP005,Global Pharma Supply,P008,WH009,2025-12-18,2025-12-22,2025-12-25,2928,2635,Partially Delivered
PO002390,SUP004,EuroMeds,P004,WH001,2025-09-25,2025-10-01,2025-09-30,2859,2859,Delivered
PO002391,SUP008,LifeCare Suppliers,P038,WH005,2025-08-20,2025-09-01,2025-08-30,749,749,Delivered
PO002392,SUP006,HealthChain Partners,P006,WH007,2025-07-23,2025-08-10,2025-08-20,4593,4593,Delivered
PO002393,SUP008,LifeCare Suppliers,P027,WH007,2025-07-16,2025-07-31,2025-07-30,4616,4616,Delivered
PO002394,SUP008,LifeCare Suppliers,P022,WH002,2026-06-12,2026-06-26,2026-07-07,4265,4265,Open
PO002395,SUP005,Global Pharma Supply,P021,WH009,2026-06-08,2026-06-18,2026-06-17,3047,3047,Delivered
PO002396,SUP006,HealthChain Partners,P009,WH001,2025-10-03,2025-10-20,2025-10-22,2796,2796,Delivered
PO002397,SUP003,BioHealth Distribution,P004,WH009,2026-06-16,2026-06-26,2026-06-25,2416,2416,Delivered
PO002398,SUP006,HealthChain Partners,P029,WH001,2025-11-09,2025-11-26,2025-11-26,162,162,Delivered
PO002399,SUP003,BioHealth Distribution,P044,WH003,2025-11-04,2025-11-14,2025-11-24,731,731,Delivered
PO002400,SUP008,LifeCare Suppliers,P015,WH010,2025-08-13,2025-08-24,2025-08-24,3461,3461,Delivered
PO002401,SUP004,EuroMeds,P029,WH001,2025-07-10,2025-07-18,2025-07-18,2106,2106,Delivered
PO002402,SUP001,MediSupply Europe,P033,WH006,2025-08-03,2025-08-19,2025-08-19,607,607,Delivered
PO002403,SUP003,BioHealth Distribution,P009,WH006,2025-12-30,2026-01-08,2026-01-06,3578,3578,Delivered
PO002404,SUP005,Global Pharma Supply,P014,WH002,2025-10-28,2025-11-02,2025-11-15,934,934,Delivered
PO002405,SUP001,MediSupply Europe,P037,WH010,2025-10-12,2025-10-27,2025-10-27,1237,1237,Delivered
PO002406,SUP008,LifeCare Suppliers,P023,WH003,2026-04-29,2026-05-18,2026-05-16,2820,2820,Delivered
PO002407,SUP003,BioHealth Distribution,P029,WH007,2025-07-30,2025-08-18,2025-08-16,139,139,Delivered
PO002408,SUP008,LifeCare Suppliers,P027,WH008,2026-03-26,2026-04-05,2026-04-05,1925,1925,Delivered
PO002409,SUP003,BioHealth Distribution,P006,WH007,2026-04-09,2026-04-26,2026-04-24,3153,3153,Delivered
PO002410,SUP002,PharmaLogistics,P003,WH008,2026-05-06,2026-05-11,2026-05-11,3579,3579,Delivered
PO002411,SUP008,LifeCare Suppliers,P039,WH004,2025-09-15,2025-10-04,2025-10-02,1862,1862,Delivered
PO002412,SUP005,Global Pharma Supply,P007,WH009,2026-01-09,2026-01-27,2026-01-26,965,965,Delivered
PO002413,SUP005,Global Pharma Supply,P047,WH001,2026-05-09,2026-05-17,2026-05-15,4718,4718,Delivered
PO002414,SUP003,BioHealth Distribution,P026,WH006,2026-01-17,2026-01-25,2026-01-23,388,388,Delivered
PO002415,SUP006,HealthChain Partners,P011,WH004,2026-03-02,2026-03-21,2026-03-22,3098,3098,Delivered
PO002416,SUP001,MediSupply Europe,P019,WH001,2026-06-13,2026-06-27,2026-06-27,2265,2038,Open
PO002417,SUP008,LifeCare Suppliers,P019,WH009,2026-05-25,2026-06-08,2026-06-08,3039,2735,Partially Delivered
PO002418,SUP002,PharmaLogistics,P050,WH001,2026-06-12,2026-06-28,2026-06-27,2799,2659,Open
PO002419,SUP002,PharmaLogistics,P014,WH004,2026-06-04,2026-06-22,2026-06-21,2870,2726,Partially Delivered
PO002420,SUP006,HealthChain Partners,P005,WH007,2025-08-15,2025-08-27,2025-08-26,1541,1541,Delivered
PO002421,SUP001,MediSupply Europe,P020,WH003,2025-11-28,2025-12-14,2025-12-14,2500,2500,Delivered
PO002422,SUP002,PharmaLogistics,P009,WH003,2025-10-08,2025-10-28,2025-10-28,4298,4083,Partially Delivered
PO002423,SUP002,PharmaLogistics,P050,WH010,2025-09-17,2025-10-01,2025-09-29,4198,4198,Delivered
PO002424,SUP008,LifeCare Suppliers,P011,WH009,2026-02-07,2026-02-22,2026-02-22,4475,4475,Delivered
PO002425,SUP008,LifeCare Suppliers,P033,WH010,2026-03-28,2026-03-31,2026-03-29,2796,2796,Delivered
PO002426,SUP003,BioHealth Distribution,P013,WH002,2025-09-01,2025-09-07,2025-09-06,3448,3448,Delivered
PO002427,SUP007,ColdMed Logistics,P043,WH008,2026-05-03,2026-05-07,2026-05-05,3206,3206,Delivered
PO002428,SUP002,PharmaLogistics,P041,WH006,2025-09-19,2025-10-07,2025-10-13,1347,1347,Delivered
PO002429,SUP002,PharmaLogistics,P004,WH008,2025-08-30,2025-09-06,2025-09-06,4255,4255,Delivered
PO002430,SUP001,MediSupply Europe,P036,WH008,2025-07-22,2025-08-10,2025-08-09,1870,1776,Partially Delivered
PO002431,SUP002,PharmaLogistics,P042,WH001,2026-04-23,2026-05-11,2026-05-10,4386,4166,Partially Delivered
PO002432,SUP001,MediSupply Europe,P047,WH005,2026-03-25,2026-04-01,2026-03-30,962,962,Delivered
PO002433,SUP006,HealthChain Partners,P028,WH008,2025-12-07,2025-12-23,2025-12-21,4259,4046,Partially Delivered
PO002434,SUP008,LifeCare Suppliers,P024,WH001,2025-10-06,2025-10-12,2025-10-11,2704,2704,Delivered
PO002435,SUP003,BioHealth Distribution,P043,WH005,2026-02-09,2026-02-14,2026-02-12,908,908,Delivered
PO002436,SUP001,MediSupply Europe,P001,WH006,2025-10-16,2025-10-23,2025-11-03,1846,1846,Delivered
PO002437,SUP002,PharmaLogistics,P019,WH004,2026-04-24,2026-05-14,2026-05-12,1596,1596,Delivered
PO002438,SUP006,HealthChain Partners,P022,WH007,2025-07-13,2025-07-30,2025-07-30,4160,4160,Delivered
PO002439,SUP001,MediSupply Europe,P016,WH005,2025-10-05,2025-10-10,2025-10-10,3969,3969,Delivered
PO002440,SUP003,BioHealth Distribution,P022,WH002,2025-11-02,2025-11-21,2025-11-21,4087,4087,Delivered
PO002441,SUP006,HealthChain Partners,P038,WH003,2025-07-22,2025-07-25,2025-07-25,4754,4516,Partially Delivered
PO002442,SUP001,MediSupply Europe,P024,WH005,2026-03-08,2026-03-18,2026-03-18,3648,3648,Delivered
PO002443,SUP005,Global Pharma Supply,P023,WH002,2025-11-22,2025-12-06,2025-12-04,1168,1168,Delivered
PO002444,SUP006,HealthChain Partners,P028,WH009,2026-04-03,2026-04-19,2026-04-17,375,375,Delivered
PO002445,SUP002,PharmaLogistics,P035,WH009,2026-03-14,2026-03-28,2026-03-28,4846,4846,Delivered
PO002446,SUP003,BioHealth Distribution,P004,WH005,2025-12-04,2025-12-11,2025-12-11,1315,1315,Delivered
PO002447,SUP006,HealthChain Partners,P003,WH002,2025-09-23,2025-10-05,2025-10-04,2638,2506,Partially Delivered
PO002448,SUP003,BioHealth Distribution,P041,WH001,2026-04-11,2026-04-19,2026-04-17,343,343,Delivered
PO002449,SUP004,EuroMeds,P032,WH004,2026-06-15,2026-07-04,2026-07-11,631,599,Open
PO002450,SUP005,Global Pharma Supply,P048,WH004,2025-08-11,2025-08-30,2025-09-06,3346,3346,Delivered
PO002451,SUP002,PharmaLogistics,P017,WH004,2025-07-27,2025-08-08,2025-08-06,1943,1845,Partially Delivered
PO002452,SUP006,HealthChain Partners,P018,WH006,2025-07-21,2025-08-08,2025-08-07,298,298,Delivered
PO002453,SUP003,BioHealth Distribution,P045,WH005,2026-01-13,2026-01-30,2026-01-29,655,655,Delivered
PO002454,SUP006,HealthChain Partners,P010,WH007,2026-03-20,2026-04-04,2026-04-03,1608,1527,Partially Delivered
PO002455,SUP008,LifeCare Suppliers,P031,WH005,2025-10-18,2025-10-22,2025-10-20,1901,1901,Delivered
PO002456,SUP007,ColdMed Logistics,P050,WH009,2025-07-12,2025-07-29,2025-07-27,959,959,Delivered
PO002457,SUP006,HealthChain Partners,P036,WH006,2025-07-25,2025-08-08,2025-08-07,4709,4709,Delivered
PO002458,SUP006,HealthChain Partners,P006,WH005,2025-10-23,2025-10-30,2025-10-30,2953,2953,Delivered
PO002459,SUP006,HealthChain Partners,P006,WH001,2026-04-25,2026-04-28,2026-04-28,1089,1089,Delivered
PO002460,SUP007,ColdMed Logistics,P025,WH006,2026-04-20,2026-05-03,2026-05-01,3128,3128,Delivered
PO002461,SUP006,HealthChain Partners,P016,WH005,2026-05-12,2026-05-16,2026-05-16,691,621,Partially Delivered
PO002462,SUP001,MediSupply Europe,P014,WH010,2026-05-30,2026-06-18,2026-06-17,907,680,Partially Delivered
PO002463,SUP007,ColdMed Logistics,P003,WH003,2026-04-13,2026-04-30,2026-04-30,2302,2302,Delivered
PO002464,SUP008,LifeCare Suppliers,P043,WH004,2025-08-15,2025-08-30,2025-08-28,2246,2246,Delivered
PO002465,SUP002,PharmaLogistics,P023,WH010,2025-11-20,2025-12-06,2025-12-06,3536,3536,Delivered
PO002466,SUP003,BioHealth Distribution,P045,WH005,2026-05-25,2026-06-06,2026-06-05,2538,2538,Delivered
PO002467,SUP002,PharmaLogistics,P002,WH009,2026-01-26,2026-02-08,2026-02-08,461,461,Delivered
PO002468,SUP005,Global Pharma Supply,P050,WH009,2025-10-30,2025-11-13,2025-11-11,814,814,Delivered
PO002469,SUP008,LifeCare Suppliers,P001,WH006,2025-12-24,2026-01-13,2026-01-11,1264,1264,Delivered
PO002470,SUP005,Global Pharma Supply,P015,WH006,2026-01-18,2026-01-21,2026-01-21,2143,2143,Delivered
PO002471,SUP003,BioHealth Distribution,P013,WH009,2025-11-28,2025-12-05,2025-12-06,1173,1173,Delivered
PO002472,SUP005,Global Pharma Supply,P015,WH008,2025-12-15,2026-01-04,2026-01-02,2275,2275,Delivered
PO002473,SUP008,LifeCare Suppliers,P002,WH007,2026-03-15,2026-03-27,2026-03-28,465,441,Partially Delivered
PO002474,SUP006,HealthChain Partners,P021,WH006,2026-04-25,2026-05-14,2026-05-12,3001,2850,Partially Delivered
PO002475,SUP008,LifeCare Suppliers,P025,WH002,2025-11-26,2025-11-29,2025-11-27,1250,1250,Delivered
PO002476,SUP006,HealthChain Partners,P005,WH008,2026-04-13,2026-04-20,2026-04-19,1521,1521,Delivered
PO002477,SUP005,Global Pharma Supply,P027,WH010,2026-01-05,2026-01-10,2026-01-18,2595,2595,Delivered
PO002478,SUP004,EuroMeds,P018,WH010,2025-07-15,2025-07-30,2025-07-30,4421,4421,Delivered
PO002479,SUP002,PharmaLogistics,P028,WH005,2025-11-27,2025-12-05,2025-12-08,922,922,Delivered
PO002480,SUP002,PharmaLogistics,P031,WH006,2025-09-29,2025-10-10,2025-10-08,4530,4530,Delivered
PO002481,SUP002,PharmaLogistics,P031,WH003,2026-05-10,2026-05-20,2026-05-19,3527,3527,Delivered
PO002482,SUP002,PharmaLogistics,P022,WH001,2026-02-25,2026-03-17,2026-03-28,4632,4632,Delivered
PO002483,SUP006,HealthChain Partners,P049,WH006,2026-04-20,2026-04-25,2026-04-23,3474,3474,Delivered
PO002484,SUP004,EuroMeds,P028,WH004,2025-11-09,2025-11-14,2025-11-14,4582,4582,Delivered
PO002485,SUP002,PharmaLogistics,P017,WH005,2026-05-27,2026-06-07,2026-06-05,4437,4437,Delivered
PO002486,SUP005,Global Pharma Supply,P019,WH004,2025-07-13,2025-07-16,2025-07-15,3027,3027,Delivered
PO002487,SUP006,HealthChain Partners,P005,WH005,2026-02-25,2026-02-28,2026-02-28,1998,1898,Partially Delivered
PO002488,SUP005,Global Pharma Supply,P048,WH001,2025-08-12,2025-08-18,2025-08-17,3236,3236,Delivered
PO002489,SUP007,ColdMed Logistics,P016,WH004,2025-12-19,2026-01-05,2026-01-05,4666,4432,Partially Delivered
PO002490,SUP008,LifeCare Suppliers,P047,WH004,2025-08-07,2025-08-15,2025-08-27,4211,3789,Partially Delivered
PO002491,SUP005,Global Pharma Supply,P049,WH010,2026-03-14,2026-03-22,2026-03-21,1070,1070,Delivered
PO002492,SUP003,BioHealth Distribution,P031,WH006,2026-05-06,2026-05-18,2026-05-16,3996,3796,Partially Delivered
PO002493,SUP005,Global Pharma Supply,P018,WH003,2026-03-05,2026-03-10,2026-03-11,1837,1837,Delivered
PO002494,SUP001,MediSupply Europe,P001,WH003,2025-10-30,2025-11-03,2025-11-01,3363,3363,Delivered
PO002495,SUP007,ColdMed Logistics,P049,WH005,2026-02-28,2026-03-12,2026-03-11,1679,1679,Delivered
PO002496,SUP004,EuroMeds,P036,WH003,2025-08-07,2025-08-22,2025-08-20,260,260,Delivered
PO002497,SUP008,LifeCare Suppliers,P015,WH007,2026-01-25,2026-02-05,2026-02-04,4333,4333,Delivered
PO002498,SUP006,HealthChain Partners,P049,WH003,2025-12-03,2025-12-13,2025-12-13,3785,3785,Delivered
PO002499,SUP008,LifeCare Suppliers,P004,WH004,2026-04-28,2026-05-05,2026-05-05,3901,3901,Delivered
PO002500,SUP006,HealthChain Partners,P043,WH002,2026-01-10,2026-01-23,2026-01-23,3224,3224,Delivered
PO002501,SUP001,MediSupply Europe,P035,WH001,2026-01-09,2026-01-24,2026-01-24,1145,1030,Partially Delivered
PO002502,SUP007,ColdMed Logistics,P023,WH003,2026-05-22,2026-06-05,2026-06-08,3950,3752,Partially Delivered
PO002503,SUP008,LifeCare Suppliers,P031,WH004,2025-12-22,2026-01-02,2025-12-31,422,422,Delivered
PO002504,SUP007,ColdMed Logistics,P041,WH009,2025-11-12,2025-11-19,2025-11-17,2402,2402,Delivered
PO002505,SUP006,HealthChain Partners,P011,WH009,2026-02-08,2026-02-15,2026-02-13,112,106,Partially Delivered
PO002506,SUP005,Global Pharma Supply,P027,WH005,2026-05-30,2026-06-19,2026-06-17,4893,4893,Delivered
PO002507,SUP007,ColdMed Logistics,P042,WH008,2026-06-12,2026-06-24,2026-06-24,4183,4183,Delivered
PO002508,SUP008,LifeCare Suppliers,P038,WH010,2026-02-04,2026-02-23,2026-02-22,1040,988,Partially Delivered
PO002509,SUP008,LifeCare Suppliers,P005,WH005,2026-04-27,2026-05-02,2026-05-02,3145,3145,Delivered
PO002510,SUP004,EuroMeds,P021,WH002,2026-01-20,2026-01-29,2026-01-29,3107,3107,Delivered
PO002511,SUP004,EuroMeds,P013,WH001,2025-10-14,2025-10-22,2025-10-20,1886,1414,Partially Delivered
PO002512,SUP002,PharmaLogistics,P012,WH009,2025-12-08,2025-12-12,2025-12-12,1418,1418,Delivered
PO002513,SUP004,EuroMeds,P018,WH007,2026-02-05,2026-02-22,2026-02-20,2795,2795,Delivered
PO002514,SUP005,Global Pharma Supply,P025,WH007,2025-10-08,2025-10-12,2025-10-10,3117,3117,Delivered
PO002515,SUP006,HealthChain Partners,P049,WH009,2025-10-26,2025-11-08,2025-11-06,1291,1291,Delivered
PO002516,SUP001,MediSupply Europe,P009,WH007,2025-07-05,2025-07-08,2025-07-07,4052,4052,Delivered
PO002517,SUP004,EuroMeds,P021,WH006,2025-09-07,2025-09-20,2025-09-28,2341,2341,Delivered
PO002518,SUP002,PharmaLogistics,P014,WH005,2025-07-05,2025-07-25,2025-07-25,3485,3310,Partially Delivered
PO002519,SUP006,HealthChain Partners,P043,WH001,2026-03-22,2026-03-31,2026-03-31,605,605,Delivered
