sales_order_id,order_date,product_id,warehouse_id,customer_type,quantity_ordered,quantity_delivered,sales_amount
SO013734,2026-05-18,P025,WH008,Pharmacy,505,505,44626.85
SO013735,2025-06-27,P040,WH010,Hospital,588,588,34921.32
SO013736,2025-08-10,P047,WH007,Hospital,331,331,22335.88
SO013737,2025-07-16,P022,WH005,Pharmacy,391,391,34063.92
SO013738,2025-08-12,P014,WH004,Pharmacy,250,237,4872.72
SO013739,2026-05-02,P008,WH002,Pharmacy,247,247,20997.47
SO013740,2026-01-18,P024,WH002,Hospital,362,289,1135.77
SO013741,2025-08-09,P003,WH003,Pharmacy,450,450,16429.5
SO013742,2026-03-23,P012,WH003,Hospital,131,124,6926.64
SO013743,2026-03-03,P047,WH007,Pharmacy,104,104,7017.92
SO013744,2025-11-27,P022,WH006,Hospital,71,67,5837.04
SO013745,2026-04-01,P016,WH001,Clinic,103,103,2932.41
SO013746,2025-08-24,P007,WH006,Clinic,278,278,10803.08
SO013747,2025-10-02,P018,WH005,Pharmacy,83,83,5163.43
SO013748,2026-05-14,P045,WH006,Distributor,374,374,26561.48
SO013749,2026-04-05,P023,WH008,Hospital,412,412,15136.88
SO013750,2025-11-28,P026,WH001,Clinic,566,566,23834.26
SO013751,2025-07-16,P038,WH006,Hospital,100,100,5523.0
SO013752,2026-06-18,P002,WH004,Hospital,566,566,6316.56
SO013753,2026-01-21,P002,WH009,Hospital,327,327,3649.32
SO013754,2025-07-14,P022,WH010,Pharmacy,445,422,36764.64
SO013755,2025-12-20,P038,WH008,Pharmacy,438,350,19330.5
SO013756,2025-08-11,P042,WH007,Pharmacy,520,520,8039.2
SO013757,2026-02-16,P028,WH003,Clinic,169,169,15485.47
SO013758,2025-11-24,P017,WH009,Distributor,286,286,1358.5
SO013759,2026-03-04,P048,WH003,Clinic,170,136,4862.0
SO013760,2026-02-24,P018,WH006,Distributor,576,576,35832.96
SO013761,2025-07-04,P002,WH002,Distributor,389,369,4118.04
SO013762,2025-07-29,P035,WH008,Hospital,260,260,14040.0
SO013763,2025-08-12,P015,WH001,Pharmacy,12,9,623.97
SO013764,2025-06-28,P015,WH001,Hospital,96,96,6655.68
SO013765,2025-12-17,P044,WH008,Pharmacy,448,448,37479.68
SO013766,2026-01-30,P045,WH009,Pharmacy,19,18,1278.36
SO013767,2026-05-30,P034,WH010,Hospital,553,553,10053.54
SO013768,2026-02-23,P050,WH009,Pharmacy,245,245,18955.65
SO013769,2026-04-11,P015,WH008,Pharmacy,342,324,22462.92
SO013770,2026-04-13,P018,WH010,Hospital,476,380,23639.8
SO013771,2025-07-04,P013,WH008,Pharmacy,304,304,14610.24
SO013772,2025-12-23,P038,WH004,Pharmacy,18,18,994.14
SO013773,2026-05-19,P008,WH008,Pharmacy,277,221,18787.21
SO013774,2025-11-05,P016,WH007,Hospital,15,12,341.64
SO013775,2025-10-22,P020,WH009,Pharmacy,579,579,51814.71
SO013776,2025-08-02,P026,WH010,Hospital,477,477,20086.47
SO013777,2026-02-16,P035,WH008,hospital,115,115,6210.0
SO013778,2026-06-22,P017,WH010,Clinic,437,437,2075.75
SO013779,2025-07-14,P026,WH002,Distributor,145,116,4884.76
SO013780,2025-10-11,P018,WH008,Distributor,210,210,13064.1
SO013781,2025-10-25,P044,WH008,Pharmacy,286,228,19074.48
SO013782,2025-07-12,P007,WH010,Clinic,529,423,16437.78
SO013783,2026-04-10,P044,WH010,Hospital,577,577,48271.82
SO013784,2025-07-26,P035,WH009,Pharmacy,300,300,16200.0
SO013785,2026-03-04,P012,WH003,Hospital,499,499,27874.14
SO013786,2026-06-23,P047,WH008,Pharmacy,35,35,2361.8
SO013787,2026-02-16,P049,WH008,Pharmacy,59,59,1749.94
SO013788,2025-11-12,P044,WH010,Hospital,393,393,32878.38
SO013789,2026-02-19,P041,WH004,Pharmacy,419,419,39419.52
SO013790,2026-06-18,P001,WH005,Pharmacy,453,453,24946.71
SO013791,2025-08-07,P025,WH002,Clinic,30,30,2651.1
SO013792,2026-03-01,P016,WH006,Pharmacy,574,287,8170.89
SO013793,2025-07-18,P015,WH010,Clinic,190,190,13172.7
SO013794,2025-12-21,P011,WH009,Pharmacy,217,217,10630.83
SO013795,2026-02-08,P037,WH003,Clinic,554,277,18525.76
SO013796,2026-02-22,P039,WH006,Pharmacy,113,113,1298.37
SO013797,2025-11-16,P003,WH008,Pharmacy,64,60,2190.6
SO013798,2025-08-03,P045,WH002,Pharmacy,571,571,40552.42
SO013799,2025-08-25,P045,WH010,Clinic,52,52,3693.04
SO013800,2025-10-11,P042,WH001,Pharmacy,157,157,2427.22
SO013801,2026-04-21,P039,WH006,Hospital,159,159,1826.91
SO013802,2026-04-03,P020,WH003,Pharmacy,258,258,23088.42
SO013803,2026-04-26,P023,WH002,Clinic,190,190,6980.6
SO013804,2026-06-13,P015,WH010,Pharmacy,376,357,24750.81
SO013805,2026-02-25,P018,WH008,Pharmacy,428,428,26625.88
SO013806,2025-09-21,P039,WH009,Hospital,310,248,2849.52
SO013807,2026-02-24,P035,WH007,Hospital,270,135,7290.0
SO013808,2026-04-11,P029,WH009,Hospital,13,13,1058.2
SO013809,2025-09-28,P020,WH007,Pharmacy,152,152,13602.48
SO013810,2026-02-01,P042,WH003,Hospital,353,353,5457.38
SO013811,2025-10-01,P015,WH001,Pharmacy,253,202,14004.66
SO013812,2026-05-02,P032,WH001,Distributor,105,105,8529.15
SO013813,2025-11-21,P012,WH005,Hospital,473,473,26421.78
SO013814,2026-01-05,P048,WH009,Pharmacy,86,81,2895.75
SO013815,2026-05-18,P012,WH010,Clinic,90,90,5027.4
SO013816,2025-07-03,P025,WH006,Pharmacy,78,74,6539.38
SO013817,2026-01-19,P034,WH002,Distributor,182,182,3308.76
SO013818,2025-07-02,P008,WH006,Hospital,81,76,6460.76
SO013819,2026-05-26,P024,WH004,Hospital,312,312,1226.16
SO013820,2025-10-22,P045,WH009,Pharmacy,277,277,19672.54
SO013821,2026-02-18,P001,WH010,Hospital,431,431,23735.17
SO013822,2025-09-09,P025,WH003,Pharmacy,560,560,49487.2
SO013823,2026-05-22,P034,WH007,Clinic,132,66,1199.88
SO013824,2025-07-14,P014,WH010,hospital,513,513,10547.28
SO013825,2026-04-22,P036,WH008,Pharmacy,506,506,45079.54
SO013826,2025-09-15,P006,WH002,Hospital,59,59,5457.5
SO013827,2026-01-21,P045,WH010,Clinic,556,556,39487.12
SO013828,2026-05-15,P009,WH007,Hospital,398,398,24230.24
SO013829,2025-09-25,P048,WH005,Hospital,423,401,14335.75
SO013830,2026-02-26,P001,WH001,Pharmacy,408,326,17952.82
SO013831,2025-12-17,P009,WH007,Pharmacy,348,348,21186.24
SO013832,2025-07-08,P024,WH010,Pharmacy,111,111,436.23
SO013833,2026-05-27,P039,WH008,Pharmacy,303,303,3481.47
SO013834,2025-07-05,P018,WH001,Clinic,243,243,15117.03
SO013835,2026-06-08,P048,WH004,Pharmacy,221,221,7900.75
SO013836,2025-09-15,P039,WH004,Pharmacy,349,331,3803.19
SO013837,2026-04-15,P018,WH005,Clinic,378,378,23515.38
SO013838,2026-04-12,P041,WH005,Distributor,86,68,6397.44
SO013839,2025-12-21,P028,WH004,Hospital,99,99,9071.37
SO013840,2025-12-30,P002,WH001,Pharmacy,103,103,1149.48
SO013841,2025-07-24,P037,WH009,Pharmacy,269,269,17990.72
SO013842,2025-08-25,P041,WH005,Pharmacy,594,297,27941.76
SO013843,2026-02-10,P036,WH001,Hospital,95,95,8463.55
SO013844,2026-01-16,P048,WH003,Pharmacy,405,405,14478.75
SO013845,2025-09-10,P024,WH001,Pharmacy,28,22,86.46
SO013846,2026-05-11,P035,WH007,Pharmacy,395,395,21330.0
SO013847,2026-06-03,P006,WH010,Hospital,392,392,36260.0
SO013848,2025-07-26,P017,WH010,Pharmacy,268,254,1206.5
SO013849,2025-09-16,P030,WH010,Pharmacy,125,100,2974.0
SO013850,2026-01-04,P008,WH007,Hospital,30,28,2380.28
SO013851,2025-08-24,P042,WH006,Pharmacy,105,105,1623.3
SO013852,2025-10-08,P010,WH009,Pharmacy,458,458,34817.16
SO013853,2025-11-09,P016,WH007,Pharmacy,95,95,2704.65
SO013854,2025-12-18,P038,WH005,Clinic,116,116,6406.68
SO013855,2026-03-01,P026,WH007,Clinic,203,192,8085.12
SO013856,2026-05-05,P031,WH010,Clinic,455,455,17344.6
SO013857,2025-12-17,P008,WH004,Hospital,594,564,47945.64
SO013858,2026-04-28,P035,WH010,Distributor,496,496,26784.0
SO013859,2026-06-16,P034,WH009,Pharmacy,309,309,5617.62
SO013860,2025-10-10,P010,WH006,Hospital,339,322,24478.44
SO013861,2025-09-30,P040,WH004,Hospital,149,149,8849.11
SO013862,2026-02-06,P044,WH005,Pharmacy,51,51,4266.66
SO013863,2026-02-04,P012,WH008,Pharmacy,125,118,6591.48
SO013864,2026-03-06,P041,WH007,Distributor,478,382,35938.56
SO013865,2025-10-06,P027,WH006,Clinic,39,37,3401.04
SO013866,2025-07-18,P019,WH002,Pharmacy,323,323,6098.24
SO013867,2026-06-16,P026,WH003,Hospital,598,598,25181.78
SO013868,2026-03-20,P015,WH001,Hospital,192,192,13311.36
SO013869,2026-06-04,P031,WH003,Distributor,485,460,17535.2
SO013870,2025-10-31,P046,WH002,Hospital,374,374,25046.78
SO013871,2026-03-10,P037,WH010,Hospital,292,292,19528.96
SO013872,2025-10-07,P018,WH006,hospital,223,223,13872.83
SO013873,2025-08-06,P029,WH004,Hospital,257,257,20919.8
SO013874,2026-01-18,P044,WH010,Distributor,406,203,16982.98
SO013875,2025-11-19,P027,WH003,Hospital,178,178,16361.76
SO013876,2026-01-06,P038,WH008,Hospital,410,410,22644.3
SO013877,2026-03-25,P020,WH005,Hospital,177,141,12618.09
SO013878,2026-02-25,P021,WH004,Hospital,503,402,36477.48
SO013879,2025-08-31,P029,WH006,Pharmacy,327,327,26617.8
SO013880,2025-12-12,P043,WH004,Distributor,537,429,21643.05
SO013881,2026-05-07,P015,WH010,Pharmacy,272,272,18857.76
SO013882,2025-08-14,P022,WH010,Pharmacy,314,314,27355.68
SO013883,2025-08-24,P023,WH005,Hospital,215,204,7494.96
SO013884,2026-06-07,P004,WH004,Hospital,492,492,13298.76
SO013885,2026-05-28,P024,WH009,Pharmacy,403,403,1583.79
SO013886,2025-08-31,P014,WH002,Clinic,458,458,9416.48
SO013887,2026-04-02,P037,WH001,Pharmacy,212,201,13442.88
SO013888,2025-11-09,P021,WH007,Pharmacy,50,50,4537.0
SO013889,2026-01-21,P043,WH009,Pharmacy,13,13,655.85
SO013890,2025-12-28,P039,WH009,Distributor,302,302,3469.98
SO013891,2026-03-07,P013,WH004,Pharmacy,308,154,7401.24
SO013892,2026-02-08,P019,WH004,Pharmacy,559,559,10553.92
SO013893,2026-06-17,P026,WH001,Hospital,133,133,5600.63
SO013894,2025-09-09,P036,WH001,Hospital,352,352,31359.68
SO013895,2025-11-01,P044,WH001,Distributor,33,33,2760.78
SO013896,2026-02-15,P046,WH006,Clinic,470,470,31475.9
SO013897,2025-08-01,P033,WH006,Pharmacy,506,506,16100.92
SO013898,2025-12-24,P040,WH005,Hospital,351,280,16629.2
SO013899,2025-09-05,P016,WH010,Pharmacy,111,111,3160.17
SO013900,2025-12-01,P019,WH010,Pharmacy,58,58,1095.04
SO013901,2025-10-20,P037,WH002,Pharmacy,105,105,7022.4
SO013902,2025-07-12,P014,WH006,Hospital,371,371,7627.76
SO013903,2025-08-08,P044,WH001,Hospital,368,349,29197.34
SO013904,2026-03-30,P044,WH003,Clinic,112,112,9369.92
SO013905,2025-07-04,P030,WH005,Pharmacy,109,103,3063.22
SO013906,2025-06-30,P031,WH010,Pharmacy,542,542,20661.04
SO013907,2026-05-22,P020,WH005,Clinic,131,131,11723.19
SO013908,2026-06-23,P044,WH007,Pharmacy,461,461,38567.26
SO013909,2025-11-05,P043,WH005,Hospital,354,354,17859.3
SO013910,2025-08-01,P047,WH010,Clinic,345,345,23280.6
SO013911,2025-10-01,P007,WH006,Pharmacy,339,339,13173.54
SO013912,2026-04-18,P042,WH007,Clinic,418,418,6462.28
SO013913,2026-06-20,P037,WH002,Hospital,338,270,18057.6
SO013914,2026-01-22,P047,WH003,Hospital,293,293,19771.64
SO013915,2025-09-07,P002,WH003,Pharmacy,270,270,3013.2
SO013916,2025-09-14,P022,WH001,Hospital,239,239,20821.68
SO013917,2025-07-02,P013,WH009,Clinic,47,47,2258.82
SO013918,2026-04-14,P046,WH010,Hospital,293,293,19622.21
SO013919,2026-06-15,P038,WH009,Hospital,467,467,25792.41
SO013920,2025-07-25,P031,WH009,Hospital,477,477,18183.24
SO013921,2026-03-07,P001,WH009,Distributor,201,201,11069.07
SO013922,2026-05-28,P047,WH008,Pharmacy,515,515,34752.2
SO013923,2026-05-22,P043,WH005,Hospital,407,407,20533.15
SO013924,2025-07-18,P013,WH009,Clinic,273,273,13120.38
SO013925,2025-11-09,P017,WH007,Hospital,268,254,1206.5
SO013926,2025-09-23,P004,WH002,Pharmacy,13,13,351.39
SO013927,2026-03-13,P043,WH007,Clinic,456,433,21844.85
SO013928,2025-09-12,P031,WH004,Distributor,470,446,17001.52
SO013929,2025-10-20,P033,WH007,Hospital,463,370,11773.4
SO013930,2026-04-25,P014,WH007,Hospital,141,141,2898.96
SO013931,2026-05-14,P021,WH003,Pharmacy,30,24,2177.76
SO013932,2026-01-29,P022,WH003,Pharmacy,436,436,37984.32
SO013933,2026-05-12,P005,WH010,Hospital,60,60,1504.2
SO013934,2026-01-03,P037,WH010,Hospital,480,456,30497.28
SO013935,2026-01-24,P032,WH006,Pharmacy,397,397,32248.31
SO013936,2025-10-09,P003,WH002,Pharmacy,41,41,1496.91
SO013937,2026-02-14,P041,WH008,Pharmacy,38,38,3575.04
SO013938,2025-09-13,P013,WH008,Hospital,360,360,17301.6
SO013939,2026-01-22,P011,WH004,Pharmacy,187,177,8671.23
SO013940,2025-07-29,P050,WH002,Pharmacy,178,169,13075.53
SO013941,2025-10-29,P042,WH009,Pharmacy,311,248,3834.08
SO013942,2025-07-31,P038,WH009,Clinic,531,531,29327.13
SO013943,2026-02-20,P024,WH002,Pharmacy,477,477,1874.61
SO013944,2025-12-16,P009,WH010,Hospital,160,160,9740.8
SO013945,2025-10-01,P013,WH004,Pharmacy,393,373,17926.38
SO013946,2026-02-25,P022,WH001,Hospital,13,13,1132.56
SO013947,2026-02-01,P018,WH006,Hospital,193,193,12006.53
SO013948,2026-01-26,P010,WH001,Hospital,117,117,8894.34
SO013949,2026-01-21,P047,WH007,Pharmacy,55,44,2969.12
SO013950,2026-01-22,P012,WH009,Hospital,94,94,5250.84
SO013951,2026-03-17,P030,WH009,Pharmacy,142,142,4223.08
SO013952,2025-07-22,P047,WH002,Pharmacy,178,178,12011.44
SO013953,2025-10-18,P046,WH008,Clinic,475,475,31810.75
SO013954,2025-10-03,P019,WH003,Hospital,319,319,6022.72
SO013955,2025-08-24,P019,WH005,Pharmacy,565,565,10667.2
SO013956,2026-04-29,P010,WH004,Hospital,397,397,30179.94
SO013957,2025-07-22,P001,WH006,Distributor,342,342,18833.94
SO013958,2026-03-14,P007,WH007,Pharmacy,333,316,12279.76
SO013959,2025-10-01,P011,WH009,Distributor,163,163,7985.37
SO013960,2026-05-11,P004,WH010,Hospital,215,204,5514.12
SO013961,2026-03-31,P036,WH005,Hospital,319,303,26994.27
SO013962,2026-01-07,P021,WH002,Distributor,390,390,35388.6
SO013963,2026-01-26,P022,WH004,Pharmacy,89,84,7318.08
SO013964,2026-01-02,P010,WH002,Pharmacy,299,284,21589.68
SO013965,2025-08-12,P023,WH001,Pharmacy,526,526,19325.24
SO013966,2026-02-02,P005,WH002,Clinic,360,360,9025.2
SO013967,2025-08-06,P048,WH007,Pharmacy,346,276,9867.0
SO013968,2025-08-21,P012,WH002,Pharmacy,226,226,12624.36
SO013969,2025-11-17,P030,WH004,Hospital,37,37,1100.38
SO013970,2026-06-12,P033,WH005,Pharmacy,154,154,4900.28
SO013971,2026-02-09,P037,WH003,Pharmacy,497,497,33239.36
SO013972,2025-10-20,P018,WH004,Pharmacy,287,272,16921.12
SO013973,2026-01-28,P004,WH010,Clinic,349,349,9433.47
SO013974,2025-07-11,P027,WH003,Distributor,567,567,52118.64
SO013975,2025-10-01,P047,WH008,Hospital,474,474,31985.52
SO013976,2026-04-07,P023,WH010,Pharmacy,183,183,6723.42
SO013977,2026-04-23,P006,WH008,Pharmacy,397,397,36722.5
SO013978,2026-02-05,P007,WH003,Pharmacy,404,404,15699.44
SO013979,2025-08-31,P019,WH009,Clinic,67,67,1264.96
SO013980,2025-10-23,P046,WH009,Hospital,304,288,19287.36
SO013981,2025-12-16,P015,WH007,Pharmacy,151,151,10468.83
SO013982,2025-09-17,P048,WH001,Pharmacy,253,253,9044.75
SO013983,2025-10-16,P022,WH010,Hospital,132,132,11499.84
SO013984,2026-01-05,P032,WH003,Clinic,218,218,17708.14
SO013985,2025-08-18,P015,WH008,Distributor,420,420,29118.6
SO013986,2025-09-22,P006,WH006,Pharmacy,479,455,42087.5
SO013987,2025-09-10,P006,WH009,Clinic,113,113,10452.5
SO013988,2025-08-25,P006,WH010,Pharmacy,139,132,12210.0
SO013989,2025-08-21,P012,WH009,Pharmacy,584,584,32622.24
SO013990,2025-12-23,P002,WH001,Pharmacy,566,566,6316.56
SO013991,2025-07-06,P025,WH006,Pharmacy,513,513,45333.81
SO013992,2025-11-15,P004,WH003,Pharmacy,560,560,15136.8
SO013993,2026-04-26,P006,WH005,Pharmacy,335,335,30987.5
SO013994,2026-04-04,P042,WH001,Clinic,480,456,7049.76
SO013995,2026-05-31,P037,WH007,Pharmacy,286,286,19127.68
SO013996,2025-08-11,P038,WH006,Hospital,454,431,23804.13
SO013997,2026-02-16,P014,WH010,Hospital,212,212,4358.72
SO013998,2026-02-20,P047,WH005,Distributor,291,291,19636.68
SO013999,2026-06-16,P019,WH002,Pharmacy,384,384,7249.92
SO014000,2025-09-20,P007,WH008,Pharmacy,310,310,12046.6
SO014001,2025-09-15,P018,WH005,Distributor,366,347,21586.87
SO014002,2025-12-12,P044,WH002,Hospital,249,236,19743.76
SO014003,2025-11-14,P008,WH004,Pharmacy,24,22,1870.22
SO014004,2025-10-06,P028,WH010,Pharmacy,333,333,30512.79
SO014005,2025-09-25,P021,WH008,Pharmacy,54,54,4899.96
SO014006,2026-04-20,P035,WH008,Hospital,418,418,22572.0
SO014007,2025-11-06,P047,WH003,Hospital,142,142,9582.16
SO014008,2026-03-20,P010,WH010,Hospital,320,320,24326.4
SO014009,2025-11-17,P028,WH008,Clinic,70,70,6414.1
SO014010,2026-02-23,P019,WH010,Hospital,270,270,5097.6
SO014011,2025-08-27,P044,WH009,Pharmacy,220,220,18405.2
SO014012,2026-03-17,P035,WH002,Pharmacy,593,593,32022.0
SO014013,2025-08-11,P028,WH006,Pharmacy,350,280,25656.4
SO014014,2025-10-06,P046,WH003,Pharmacy,209,104,6964.88
SO014015,2025-06-27,P049,WH005,Distributor,413,413,12249.58
SO014016,2025-11-09,P003,WH004,Pharmacy,510,510,18620.1
SO014017,2026-02-24,P039,WH008,Hospital,385,385,4423.65
SO014018,2025-11-12,P027,WH007,Pharmacy,173,173,15902.16
SO014019,2025-11-11,P017,WH007,Pharmacy,263,263,1249.25
SO014020,2026-01-25,P015,WH001,Hospital,15,15,1039.95
SO014021,2025-08-22,P042,WH006,Hospital,582,582,8997.72
SO014022,2025-08-26,P039,WH002,Pharmacy,166,166,1907.34
SO014023,2025-08-03,P022,WH008,Clinic,77,77,6708.24
SO014024,2026-01-29,P020,WH006,Hospital,189,189,16913.61
SO014025,2025-08-24,P027,WH009,Pharmacy,156,156,14339.52
SO014026,2026-06-18,P035,WH010,Clinic,375,375,20250.0
SO014027,2025-08-11,P047,WH001,Pharmacy,27,27,1821.96
SO014028,2025-11-15,P005,WH008,Hospital,515,257,6442.99
SO014029,2026-06-04,P002,WH002,Hospital,296,296,3303.36
SO014030,2025-12-17,P041,WH007,Clinic,10,9,846.72
SO014031,2025-11-12,P050,WH003,Pharmacy,15,15,1160.55
SO014032,2026-05-04,P045,WH007,Clinic,46,46,3266.92
SO014033,2026-03-27,P020,WH001,Hospital,267,213,19061.37
SO014034,2026-06-12,P007,WH010,Clinic,67,67,2603.62
SO014035,2025-08-23,P036,WH009,Distributor,244,244,21737.96
SO014036,2025-12-30,P008,WH006,Clinic,441,441,37489.41
SO014037,2026-06-23,P027,WH007,Pharmacy,480,384,35297.28
SO014038,2026-03-18,P006,WH009,Hospital,309,309,28582.5
SO014039,2026-02-17,P024,WH010,Clinic,309,309,1214.37
SO014040,2026-06-20,P036,WH001,Hospital,292,292,26014.28
SO014041,2025-12-25,P005,WH008,Hospital,484,459,11507.13
SO014042,2025-07-31,P020,WH007,Pharmacy,558,558,49935.42
SO014043,2025-07-30,P020,WH002,hospital,167,133,11902.17
SO014044,2026-05-23,P041,WH001,Clinic,97,77,7244.16
SO014045,2025-11-07,P040,WH010,Clinic,586,468,27794.52
SO014046,2026-01-24,P034,WH001,Hospital,369,369,6708.42
SO014047,2026-04-24,P039,WH004,Clinic,152,152,1746.48
SO014048,2025-10-23,P050,WH005,Pharmacy,20,20,1547.4
SO014049,2026-05-02,P010,WH007,Clinic,372,372,28279.44
SO014050,2025-11-10,P003,WH008,Distributor,121,96,3504.96
SO014051,2025-08-20,P049,WH002,Clinic,59,59,1749.94
SO014052,2025-10-17,P034,WH009,Hospital,551,551,10017.18
SO014053,2025-09-07,P035,WH007,Distributor,539,539,29106.0
SO014054,2026-05-06,P037,WH006,Pharmacy,331,331,22137.28
SO014055,2026-06-12,P045,WH008,Pharmacy,385,385,27342.7
SO014056,2025-07-20,P045,WH002,Distributor,193,193,13706.86
SO014057,2025-07-22,P038,WH001,Hospital,74,74,4087.02
SO014058,2025-06-29,P046,WH005,Pharmacy,573,573,38373.81
SO014059,2025-12-29,P023,WH009,Pharmacy,272,272,9993.28
SO014060,2026-04-11,P037,WH007,Hospital,120,120,8025.6
SO014061,2025-11-24,P021,WH007,Clinic,484,484,43918.16
SO014062,2025-11-16,P027,WH009,Pharmacy,346,328,30149.76
SO014063,2026-01-24,P001,WH005,Hospital,316,316,17402.12
SO014064,2026-05-13,P009,WH005,Clinic,341,341,20760.08
SO014065,2025-07-10,P003,WH007,Distributor,317,317,11573.67
SO014066,2026-06-06,P038,WH006,Hospital,221,110,6075.3
SO014067,2026-04-07,P036,WH010,Hospital,234,234,20847.06
SO014068,2026-05-05,P034,WH006,Hospital,208,208,3781.44
SO014069,2026-01-21,P030,WH008,Hospital,430,430,12788.2
SO014070,2026-01-31,P031,WH004,Pharmacy,242,242,9225.04
SO014071,2025-12-27,P030,WH002,Pharmacy,277,277,8237.98
SO014072,2026-04-10,P016,WH003,Hospital,106,106,3017.82
SO014073,2026-02-28,P029,WH010,Pharmacy,451,451,36711.4
SO014074,2025-07-03,P006,WH004,Pharmacy,292,277,25622.5
SO014075,2025-07-19,P014,WH005,Distributor,572,543,11164.08
SO014076,2026-03-14,P010,WH002,Pharmacy,161,152,11555.04
SO014077,2026-06-25,P024,WH008,Pharmacy,322,322,1265.46
SO014078,2026-03-04,P036,WH005,Hospital,438,438,39021.42
SO014079,2026-05-26,P024,WH007,Pharmacy,59,59,231.87
SO014080,2025-07-04,P007,WH009,Hospital,215,215,8354.9
SO014081,2026-04-26,P049,WH007,Pharmacy,596,596,17677.36
SO014082,2026-03-22,P037,WH004,Hospital,547,547,36583.36
SO014083,2026-02-12,P046,WH003,Clinic,469,445,29801.65
SO014084,2026-03-21,P048,WH008,Hospital,235,188,6721.0
SO014085,2025-11-24,P040,WH009,Pharmacy,386,386,22924.54
SO014086,2026-04-04,P048,WH005,Clinic,110,110,3932.5
SO014087,2026-01-21,P038,WH006,Pharmacy,89,89,4915.47
SO014088,2026-03-12,P025,WH010,Hospital,496,496,43831.52
SO014089,2025-07-05,P043,WH010,Hospital,277,277,13974.65
SO014090,2026-02-16,P034,WH006,Clinic,56,53,963.54
SO014091,2026-06-05,P001,WH003,Hospital,139,132,7269.24
SO014092,2026-04-04,P028,WH004,Pharmacy,314,157,14385.91
SO014093,2026-03-30,P041,WH009,Hospital,153,145,13641.6
SO014094,2025-11-13,P029,WH006,Hospital,529,529,43060.6
SO014095,2026-03-13,P032,WH005,Clinic,517,517,41995.91
SO014096,2025-07-13,P005,WH009,Pharmacy,112,112,2807.84
SO014097,2025-07-03,P034,WH008,Clinic,558,530,9635.4
SO014098,2026-03-18,P046,WH009,Pharmacy,376,376,25180.72
SO014099,2025-09-04,P026,WH009,Hospital,500,500,21055.0
SO014100,2026-01-30,P013,WH004,Pharmacy,46,46,2210.76
SO014101,2025-11-09,P012,WH008,Hospital,430,430,24019.8
SO014102,2026-04-01,P022,WH010,Clinic,501,501,43647.12
SO014103,2026-06-16,P009,WH009,Hospital,453,453,27578.64
SO014104,2026-02-11,P006,WH005,Hospital,107,85,7862.5
SO014105,2026-03-26,P036,WH004,Hospital,392,392,34923.28
SO014106,2025-09-08,P010,WH010,Hospital,117,117,8894.34
SO014107,2026-01-25,P037,WH001,Hospital,302,302,20197.76
SO014108,2025-07-08,P032,WH003,Clinic,377,377,30623.71
SO014109,2026-03-23,P004,WH010,Pharmacy,258,245,6622.35
SO014110,2026-04-26,P004,WH002,Pharmacy,441,441,11920.23
SO014111,2025-07-01,P013,WH007,Distributor,585,585,28115.1
SO014112,2026-04-01,P016,WH004,Clinic,69,65,1850.55
SO014113,2025-11-28,P043,WH009,Hospital,452,452,22803.4
SO014114,2026-04-05,P050,WH009,Pharmacy,24,24,1856.88
SO014115,2025-11-12,P026,WH002,Clinic,316,316,13306.76
SO014116,2026-06-15,P033,WH003,Clinic,347,347,11041.54
SO014117,2025-07-03,P004,WH008,Distributor,217,217,5865.51
SO014118,2026-01-25,P026,WH010,Pharmacy,300,285,12001.35
SO014119,2026-06-22,P009,WH003,Pharmacy,325,325,19786.0
SO014120,2026-04-12,P041,WH004,Hospital,112,112,10536.96
SO014121,2026-06-23,P011,WH003,Clinic,276,276,13521.24
SO014122,2026-04-05,P005,WH002,Distributor,400,400,10028.0
SO014123,2025-06-30,P038,WH001,Pharmacy,567,538,29713.74
SO014124,2026-05-23,P032,WH003,Pharmacy,270,270,21932.1
SO014125,2025-10-28,P029,WH009,Pharmacy,75,75,6105.0
SO014126,2026-02-03,P038,WH008,Clinic,522,522,28830.06
SO014127,2026-04-08,P040,WH009,Hospital,412,329,19539.31
SO014128,2026-04-13,P028,WH010,Clinic,576,576,52778.88
SO014129,2025-09-01,P024,WH005,Pharmacy,184,184,723.12
SO014130,2025-09-16,P019,WH005,Pharmacy,175,175,3304.0
SO014131,2025-11-24,P001,WH008,Hospital,281,281,15474.67
SO014132,2025-10-24,P005,WH005,Pharmacy,23,23,576.61
SO014133,2025-11-01,P023,WH004,Hospital,259,246,9038.04
SO014134,2025-07-25,P019,WH009,Distributor,271,257,4852.16
SO014135,2026-06-08,P002,WH001,Hospital,269,255,2845.8
SO014136,2026-04-14,P048,WH006,Clinic,402,321,11475.75
SO014137,2026-05-03,P002,WH007,Pharmacy,256,256,2856.96
SO014138,2026-04-05,P009,WH006,Hospital,206,206,12541.28
SO014139,2026-01-14,P018,WH010,Hospital,91,86,5350.06
SO014140,2025-08-13,P016,WH008,Pharmacy,167,167,4754.49
SO014141,2025-06-29,P039,WH008,Pharmacy,69,34,390.66
SO014142,2026-01-11,P009,WH005,Hospital,108,102,6209.76
SO014143,2026-03-03,P044,WH004,Pharmacy,100,100,8366.0
SO014144,2025-09-03,P023,WH007,Pharmacy,582,552,20280.48
SO014145,2025-12-21,P033,WH009,Pharmacy,154,123,3913.86
