alert_id,created_at,product_id,product_name,warehouse_id,warehouse_name,supplier_id,supplier_name,alert_type,severity,quantity_on_hand,reorder_threshold,days_to_expiry,status
ALT001218,2026-06-26,P020,Gaviscon,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,10,171,66,Open
ALT001219,2026-06-26,P022,Cefixime,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2364,145,58,Open
ALT001220,2026-06-26,P011,Dafalgan,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,342,99,29,Open
ALT001221,2026-06-26,P041,Clamoxyl,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,3,94,56,Open
ALT001222,2026-06-26,P010,Aerius,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1807,252,63,Open
ALT001223,2026-06-26,P049,Doxycycline,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1984,84,76,Open
ALT001224,2026-06-26,P011,Dafalgan,WH005,Madrid Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,701,99,69,Open
ALT001225,2026-06-26,P009,Kardegic,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,30,115,34,Open
ALT001226,2026-06-26,P047,Lantus,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2331,139,42,Open
ALT001227,2026-06-26,P006,Ventoline,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,1577,139,86,Open
ALT001228,2026-06-26,P022,Cefixime,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,157,145,84,Open
ALT001229,2026-06-26,P013,Forlax,WH004,Munich Distribution Center,SUP004,EuroMeds,Expiration Risk,High,1653,87,10,Open
ALT001230,2026-06-26,P019,Mopral,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,248,222,41,Open
ALT001231,2026-06-26,P044,Eliquis,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,765,180,46,Open
ALT001232,2026-06-26,P006,Ventoline,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,635,139,68,Open
ALT001233,2026-06-26,P022,Cefixime,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2332,145,34,Open
ALT001234,2026-06-26,P041,Clamoxyl,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,676,94,11,Open
ALT001235,2026-06-26,P049,Doxycycline,WH005,Madrid Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,560,84,19,Open
ALT001236,2026-06-26,P006,Ventoline,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,1640,139,74,Open
ALT001237,2026-06-26,P042,Flagyl,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1027,133,52,Open
ALT001238,2026-06-26,P012,Smecta,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,78,144,16,Open
ALT001239,2026-06-26,P035,Biseptine,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2100,137,85,Open
ALT001240,2026-06-26,P036,Sertraline,WH002,Lyon Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,193,165,64,Open
ALT001241,2026-06-26,P037,Atorvastatine,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,542,128,53,Open
ALT001242,2026-06-26,P025,Insuline,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1358,270,44,Open
ALT001243,2026-06-26,P002,Amoxicilline,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1644,129,7,Open
ALT001244,2026-06-26,P001,Doliprane,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1643,178,74,Open
ALT001245,2026-06-26,P040,Salbutamol,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,212,149,15,Open
ALT001246,2026-06-26,P023,Azithromycine,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1465,111,47,Open
ALT001247,2026-06-26,P050,Nurofen,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,67,182,16,Open
ALT001248,2026-06-26,P009,Kardegic,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,25,115,71,Open
ALT001249,2026-06-26,P020,Gaviscon,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,88,171,6,Open
ALT001250,2026-06-26,P026,Amlodipine,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,98,165,12,Open
ALT001251,2026-06-26,P005,Augmentin,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1452,92,68,Open
ALT001252,2026-06-26,P033,Fluconazole,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,255,229,48,Open
ALT001253,2026-06-26,P012,Smecta,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,20,144,6,Open
ALT001254,2026-06-26,P042,Flagyl,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2061,133,36,Open
ALT001255,2026-06-26,P020,Gaviscon,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1685,171,40,Open
ALT001256,2026-06-26,P023,Azithromycine,WH002,Lyon Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,2186,111,49,Open
ALT001257,2026-06-26,P038,Rivaroxaban,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,345,259,79,Open
ALT001258,2026-06-26,P043,Cortancyl,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1398,267,50,Open
ALT001259,2026-06-26,P033,Fluconazole,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,2036,229,7,Open
ALT001260,2026-06-26,P038,Rivaroxaban,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,47,259,66,Open
ALT001261,2026-06-26,P015,Plavix,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,673,221,70,Open
ALT001262,2026-06-26,P044,Eliquis,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1128,180,69,Open
ALT001263,2026-06-26,P008,Spasfon,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,2103,136,88,Open
ALT001264,2026-06-26,P028,Omeprazole,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1137,232,39,Open
ALT001265,2026-06-26,P012,Smecta,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1769,144,26,Open
ALT001266,2026-06-26,P044,Eliquis,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,34,180,46,Open
ALT001267,2026-06-26,P036,Sertraline,WH002,Lyon Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,206,165,44,Open
ALT001268,2026-06-26,P026,Amlodipine,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1696,165,13,Open
ALT001269,2026-06-26,P007,Efferalgan,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1374,214,16,Open
ALT001270,2026-06-26,P001,Doliprane,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,857,178,66,Open
ALT001271,2026-06-26,P047,Lantus,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,61,139,28,Open
ALT001272,2026-06-26,P008,Spasfon,WH003,Berlin Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1076,136,71,Open
ALT001273,2026-06-26,P036,Sertraline,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1,165,46,Open
ALT001274,2026-06-26,P005,Augmentin,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,51,92,32,Open
ALT001275,2026-06-26,P009,Kardegic,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,2004,115,5,Open
ALT001276,2026-06-26,P035,Biseptine,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2099,137,65,Open
ALT001277,2026-06-26,P042,Flagyl,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1082,133,40,Open
ALT001278,2026-06-26,P036,Sertraline,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1861,165,86,Open
ALT001279,2026-06-26,P023,Azithromycine,WH004,Munich Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,1200,111,26,Open
ALT001280,2026-06-26,P044,Eliquis,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,495,180,27,Open
ALT001281,2026-06-26,P005,Augmentin,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,14,92,10,Open
ALT001282,2026-06-26,P047,Lantus,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,7,139,16,Open
ALT001283,2026-06-26,P023,Azithromycine,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,140,111,12,Open
ALT001284,2026-06-26,P040,Salbutamol,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,1551,149,19,Open
ALT001285,2026-06-26,P038,Rivaroxaban,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,76,259,64,Open
ALT001286,2026-06-26,P002,Amoxicilline,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1420,129,26,Open
ALT001287,2026-06-26,P023,Azithromycine,WH006,Barcelona Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1303,111,32,Open
ALT001288,2026-06-26,P004,Paracetamol,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1774,231,69,Open
ALT001289,2026-06-26,P049,Doxycycline,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,2109,84,41,Open
ALT001290,2026-06-26,P014,Lovenox,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1531,223,28,Open
ALT001291,2026-06-26,P006,Ventoline,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,16,139,27,Open
ALT001292,2026-06-26,P014,Lovenox,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1853,223,59,Open
ALT001293,2026-06-26,P002,Amoxicilline,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2330,129,70,Open
ALT001294,2026-06-26,P033,Fluconazole,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1885,229,73,Open
ALT001295,2026-06-26,P004,Paracetamol,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,1957,231,24,Open
ALT001296,2026-06-26,P034,Ketoprofene,WH004,Munich Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1745,137,81,Open
ALT001297,2026-06-26,P015,Plavix,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,67,221,45,Open
ALT001298,2026-06-26,P046,Humalog,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2066,132,85,Open
ALT001299,2026-06-26,P050,Nurofen,WH005,Madrid Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,2492,182,25,Open
ALT001300,2026-06-26,P014,Lovenox,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,5,223,80,Open
ALT001301,2026-06-26,P021,Tramadol,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,56,177,77,Open
ALT001302,2026-06-26,P050,Nurofen,WH006,Barcelona Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,1428,182,30,Open
ALT001303,2026-06-26,P034,Ketoprofene,WH003,Berlin Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,827,137,34,Open
ALT001304,2026-06-26,P042,Flagyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1192,133,15,Open
ALT001305,2026-06-26,P042,Flagyl,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1261,133,24,Open
ALT001306,2026-06-26,P021,Tramadol,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,242,177,67,Open
ALT001307,2026-06-26,P024,Metformine,WH007,Milan Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,1436,294,28,Open
ALT001308,2026-06-26,P024,Metformine,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1073,294,43,Open
ALT001309,2026-06-26,P036,Sertraline,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,325,165,72,Open
ALT001310,2026-06-26,P007,Efferalgan,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,9,214,58,Open
ALT001311,2026-06-26,P032,Cetirizine,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,77,204,63,Open
ALT001312,2026-06-26,P008,Spasfon,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1215,136,51,Open
ALT001313,2026-06-26,P010,Aerius,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,232,252,53,Open
ALT001314,2026-06-26,P008,Spasfon,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,91,136,22,Open
ALT001315,2026-06-26,P002,Amoxicilline,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,2274,129,11,Open
ALT001316,2026-06-26,P036,Sertraline,WH007,Milan Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,94,165,45,Open
ALT001317,2026-06-26,P027,Ramipril,WH009,Brussels Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,31,130,78,Open
ALT001318,2026-06-26,P034,Ketoprofene,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,774,137,76,Open
ALT001319,2026-06-26,P025,Insuline,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1736,270,54,Open
ALT001320,2026-06-26,P022,Cefixime,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2478,145,89,Open
ALT001321,2026-06-26,P044,Eliquis,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,85,180,8,Open
ALT001322,2026-06-26,P030,Furosemide,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,48,142,36,Open
ALT001323,2026-06-26,P039,Bisoprolol,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1792,249,45,Open
ALT001324,2026-06-26,P013,Forlax,WH002,Lyon Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1463,87,69,Open
ALT001325,2026-06-26,P022,Cefixime,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,11,145,49,Open
ALT001326,2026-06-26,P029,Prednisone,WH004,Munich Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,847,265,7,Open
ALT001327,2026-06-26,P002,Amoxicilline,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,1800,129,59,Open
ALT001328,2026-06-26,P029,Prednisone,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,2256,265,14,Open
ALT001329,2026-06-26,P037,Atorvastatine,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1213,128,62,Open
ALT001330,2026-06-26,P044,Eliquis,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,526,180,71,Open
ALT001331,2026-06-26,P035,Biseptine,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,523,137,7,Open
ALT001332,2026-06-26,P027,Ramipril,WH010,Amsterdam Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1533,130,66,Open
ALT001333,2026-06-26,P013,Forlax,WH006,Barcelona Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,917,87,51,Open
ALT001334,2026-06-26,P017,Levothyrox,WH005,Madrid Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,2077,194,52,Open
ALT001335,2026-06-26,P039,Bisoprolol,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1722,249,81,Open
ALT001336,2026-06-26,P007,Efferalgan,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1088,214,36,Open
ALT001337,2026-06-26,P045,Xarelto,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,585,87,22,Open
ALT001338,2026-06-26,P048,Inexium,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1069,187,30,Open
ALT001339,2026-06-26,P047,Lantus,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,525,139,27,Open
ALT001340,2026-06-26,P042,Flagyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,975,133,41,Open
ALT001341,2026-06-26,P006,Ventoline,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2417,139,87,Open
ALT001342,2026-06-26,P021,Tramadol,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1332,177,51,Open
ALT001343,2026-06-26,P030,Furosemide,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,943,142,79,Open
ALT001344,2026-06-26,P028,Omeprazole,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,663,232,24,Open
ALT001345,2026-06-26,P044,Eliquis,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1901,180,85,Open
ALT001346,2026-06-26,P022,Cefixime,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1965,145,87,Open
ALT001347,2026-06-26,P033,Fluconazole,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,1362,229,9,Open
ALT001348,2026-06-26,P034,Ketoprofene,WH005,Madrid Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,2415,137,85,Open
ALT001349,2026-06-26,P021,Tramadol,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2292,177,89,Open
ALT001350,2026-06-26,P026,Amlodipine,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,2333,165,58,Open
ALT001351,2026-06-26,P025,Insuline,WH001,Paris Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,361,270,47,Open
ALT001352,2026-06-26,P005,Augmentin,WH004,Munich Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,15,92,39,Open
ALT001353,2026-06-26,P010,Aerius,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,204,252,82,Open
ALT001354,2026-06-26,P008,Spasfon,WH010,Amsterdam Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,73,136,56,Open
ALT001355,2026-06-26,P028,Omeprazole,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,257,232,76,Open
ALT001356,2026-06-26,P008,Spasfon,WH004,Munich Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,673,136,45,Open
ALT001357,2026-06-26,P009,Kardegic,WH005,Madrid Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,90,115,77,Open
ALT001358,2026-06-26,P006,Ventoline,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2457,139,81,Open
ALT001359,2026-06-26,P027,Ramipril,WH007,Milan Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1404,130,44,Open
ALT001360,2026-06-26,P043,Cortancyl,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,350,267,6,Open
ALT001361,2026-06-26,P037,Atorvastatine,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1219,128,82,Open
ALT001362,2026-06-26,P030,Furosemide,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,2431,142,60,Open
ALT001363,2026-06-26,P006,Ventoline,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,229,139,35,Open
ALT001364,2026-06-26,P035,Biseptine,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,255,137,27,Open
ALT001365,2026-06-26,P035,Biseptine,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1434,137,49,Open
ALT001366,2026-06-26,P039,Bisoprolol,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1734,249,49,Open
ALT001367,2026-06-26,P014,Lovenox,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2175,223,53,Open
ALT001368,2026-06-26,P027,Ramipril,WH005,Madrid Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,240,130,48,Open
ALT001369,2026-06-26,P038,Rivaroxaban,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,36,259,77,Open
ALT001370,2026-06-26,P020,Gaviscon,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,58,171,61,Open
ALT001371,2026-06-26,P014,Lovenox,WH007,Milan Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,260,223,46,Open
ALT001372,2026-06-26,P038,Rivaroxaban,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,569,259,63,Open
ALT001373,2026-06-26,P041,Clamoxyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,369,94,60,Open
ALT001374,2026-06-26,P011,Dafalgan,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1425,99,44,Open
ALT001375,2026-06-26,P020,Gaviscon,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1913,171,48,Open
ALT001376,2026-06-26,P033,Fluconazole,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,2290,229,27,Open
ALT001377,2026-06-26,P004,Paracetamol,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,806,231,53,Open
ALT001378,2026-06-26,P017,Levothyrox,WH009,Brussels Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1980,194,72,Open
ALT001379,2026-06-26,P029,Prednisone,WH002,Lyon Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,1648,265,12,Open
ALT001380,2026-06-26,P003,Ibuprofene,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,2211,232,15,Open
ALT001381,2026-06-26,P044,Eliquis,WH009,Brussels Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1886,180,6,Open
ALT001382,2026-06-26,P041,Clamoxyl,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1246,94,77,Open
ALT001383,2026-06-26,P008,Spasfon,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,1023,136,9,Open
ALT001384,2026-06-26,P025,Insuline,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,2406,270,62,Open
ALT001385,2026-06-26,P038,Rivaroxaban,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,186,259,45,Open
ALT001386,2026-06-26,P012,Smecta,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,6,144,44,Open
ALT001387,2026-06-26,P033,Fluconazole,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1467,229,31,Open
ALT001388,2026-06-26,P028,Omeprazole,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,1961,232,17,Open
ALT001389,2026-06-26,P015,Plavix,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,1834,221,69,Open
ALT001390,2026-06-26,P031,Loratadine,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1394,269,81,Open
ALT001391,2026-06-26,P018,Zyrtec,WH005,Madrid Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,1099,294,24,Open
ALT001392,2026-06-26,P009,Kardegic,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,43,115,14,Open
ALT001393,2026-06-26,P030,Furosemide,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1824,142,62,Open
ALT001394,2026-06-26,P039,Bisoprolol,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,406,249,18,Open
ALT001395,2026-06-26,P028,Omeprazole,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,569,232,6,Open
ALT001396,2026-06-26,P027,Ramipril,WH009,Brussels Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,63,130,31,Open
ALT001397,2026-06-26,P012,Smecta,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,301,144,71,Open
ALT001398,2026-06-26,P001,Doliprane,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,982,178,71,Open
ALT001399,2026-06-26,P011,Dafalgan,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,966,99,50,Open
ALT001400,2026-06-26,P013,Forlax,WH003,Berlin Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1662,87,57,Open
ALT001401,2026-06-26,P041,Clamoxyl,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2012,94,59,Open
ALT001402,2026-06-26,P013,Forlax,WH003,Berlin Distribution Center,SUP004,EuroMeds,Expiration Risk,High,39,87,6,Open
ALT001403,2026-06-26,P011,Dafalgan,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,888,99,78,Open
ALT001404,2026-06-26,P008,Spasfon,WH010,Amsterdam Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1478,136,52,Open
ALT001405,2026-06-26,P034,Ketoprofene,WH006,Barcelona Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,1062,137,77,Open
ALT001406,2026-06-26,P032,Cetirizine,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,207,204,44,Open
ALT001407,2026-06-26,P024,Metformine,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,282,294,27,Open
ALT001408,2026-06-26,P015,Plavix,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,2468,221,42,Open
